date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:53:31	89519/89519	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261900b1d-15daf%22	https://acorn-html-medical-assistant.coloredstrategies.com/js/vendor/jquery-3.5.1.min.js	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/js/vendor/jquery-3.5.1.min.js	(from https://acorn-html-medical-assistant.coloredstrategies.com/Dashboards.Doctor.html)
11:53:32	78922/78922	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261900b1d-1344a%22	https://acorn-html-medical-assistant.coloredstrategies.com/js/vendor/bootstrap.bundle.min.js	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/js/vendor/bootstrap.bundle.min.js	(from https://acorn-html-medical-assistant.coloredstrategies.com/Dashboards.Doctor.html)
11:53:32	55033/55033	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261900b1d-d6f9%22	https://acorn-html-medical-assistant.coloredstrategies.com/js/vendor/OverlayScrollbars.min.js	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/js/vendor/OverlayScrollbars.min.js	(from https://acorn-html-medical-assistant.coloredstrategies.com/Dashboards.Doctor.html)
11:53:32	7306/7306	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261900b1d-1c8a%22	https://acorn-html-medical-assistant.coloredstrategies.com/js/vendor/autoComplete.min.js	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/js/vendor/autoComplete.min.js	(from https://acorn-html-medical-assistant.coloredstrategies.com/Dashboards.Doctor.html)
11:53:32	2383/2383	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261900b1d-94f%22	https://acorn-html-medical-assistant.coloredstrategies.com/js/vendor/clamp.min.js	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/js/vendor/clamp.min.js	(from https://acorn-html-medical-assistant.coloredstrategies.com/Dashboards.Doctor.html)
11:53:33	1976/1976	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261900b1d-7b8%22	https://acorn-html-medical-assistant.coloredstrategies.com/icon/acorn-icons.js	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/icon/acorn-icons.js	(from https://acorn-html-medical-assistant.coloredstrategies.com/Dashboards.Doctor.html)
11:53:33	168808/168808	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261900b1d-29368%22	https://acorn-html-medical-assistant.coloredstrategies.com/icon/acorn-icons-interface.js	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/icon/acorn-icons-interface.js	(from https://acorn-html-medical-assistant.coloredstrategies.com/Dashboards.Doctor.html)
11:53:33	36102/36102	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261900b1d-8d06%22	https://acorn-html-medical-assistant.coloredstrategies.com/icon/acorn-icons-medical.js	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/icon/acorn-icons-medical.js	(from https://acorn-html-medical-assistant.coloredstrategies.com/Dashboards.Doctor.html)
11:53:34	2155/2155	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261900b1d-86b%22	https://acorn-html-medical-assistant.coloredstrategies.com/js/vendor/chartjs-plugin-rounded-bar.min.js	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/js/vendor/chartjs-plugin-rounded-bar.min.js	(from https://acorn-html-medical-assistant.coloredstrategies.com/Dashboards.Doctor.html)
11:53:34	9666/9666	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261900b1d-25c2%22	https://acorn-html-medical-assistant.coloredstrategies.com/js/vendor/chartjs-plugin-crosshair.js	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/js/vendor/chartjs-plugin-crosshair.js	(from https://acorn-html-medical-assistant.coloredstrategies.com/Dashboards.Doctor.html)
11:53:34	156736/156736	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261900b1d-26440%22	https://acorn-html-medical-assistant.coloredstrategies.com/js/vendor/Chart.bundle.min.js	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/js/vendor/Chart.bundle.min.js	(from https://acorn-html-medical-assistant.coloredstrategies.com/Dashboards.Doctor.html)
11:53:35	877/877	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261900b1d-36d%22	https://acorn-html-medical-assistant.coloredstrategies.com/js/base/helpers.js	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/js/base/helpers.js	(from https://acorn-html-medical-assistant.coloredstrategies.com/Dashboards.Doctor.html)
11:53:35	2822/2822	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261900b1d-b06%22	https://acorn-html-medical-assistant.coloredstrategies.com/js/base/globals.js	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/js/base/globals.js	(from https://acorn-html-medical-assistant.coloredstrategies.com/Dashboards.Doctor.html)
11:53:35	263162/263162	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261900b1d-403fa%22	https://acorn-html-medical-assistant.coloredstrategies.com/js/vendor/fullcalendar/main.min.js	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/js/vendor/fullcalendar/main.min.js	(from https://acorn-html-medical-assistant.coloredstrategies.com/Dashboards.Doctor.html)
11:53:36	19597/19597	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261900b1d-4c8d%22	https://acorn-html-medical-assistant.coloredstrategies.com/js/base/nav.js	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/js/base/nav.js	(from https://acorn-html-medical-assistant.coloredstrategies.com/Dashboards.Doctor.html)
11:53:36	2810/2810	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261900b1d-afa%22	https://acorn-html-medical-assistant.coloredstrategies.com/js/base/search.js	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/js/base/search.js	(from https://acorn-html-medical-assistant.coloredstrategies.com/Dashboards.Doctor.html)
11:53:36	4465/4465	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261900b1d-1171%22	https://acorn-html-medical-assistant.coloredstrategies.com/js/base/settings.js	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/js/base/settings.js	(from https://acorn-html-medical-assistant.coloredstrategies.com/Dashboards.Doctor.html)
11:53:36	7076/7076	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261900b1d-1ba4%22	https://acorn-html-medical-assistant.coloredstrategies.com/js/cs/charts.extend.js	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/js/cs/charts.extend.js	(from https://acorn-html-medical-assistant.coloredstrategies.com/Dashboards.Doctor.html)
11:53:36	2883/2883	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261900b1e-b43%22	https://acorn-html-medical-assistant.coloredstrategies.com/js/pages/dashboards.doctor.js	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/js/pages/dashboards.doctor.js	(from https://acorn-html-medical-assistant.coloredstrategies.com/Dashboards.Doctor.html)
11:53:37	6420/6420	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261900b1d-1914%22	https://acorn-html-medical-assistant.coloredstrategies.com/js/common.js	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/js/common.js	(from https://acorn-html-medical-assistant.coloredstrategies.com/Dashboards.Doctor.html)
11:53:37	1812/1812	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261900b1e-714%22	https://acorn-html-medical-assistant.coloredstrategies.com/js/scripts.js	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/js/scripts.js	(from https://acorn-html-medical-assistant.coloredstrategies.com/Dashboards.Doctor.html)
11:53:37	11864/11864	---M--	200	added ('OK')	application/octet-stream	etag:%2261900b1d-2e58%22	https://acorn-html-medical-assistant.coloredstrategies.com/font/CS-Interface/fonts/CS-Interface.ttf?2eqyst	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/font/CS-Interface/fonts/CS-Interfacec9f0.ttf	(from https://acorn-html-medical-assistant.coloredstrategies.com/font/CS-Interface/style.css)
11:53:38	11940/11940	---M--	200	added ('OK')	application/font-woff	etag:%2261900b1d-2ea4%22	https://acorn-html-medical-assistant.coloredstrategies.com/font/CS-Interface/fonts/CS-Interface.woff?2eqyst	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/font/CS-Interface/fonts/CS-Interfacec9f0.woff	(from https://acorn-html-medical-assistant.coloredstrategies.com/font/CS-Interface/style.css)
11:53:38	44323/44323	---M--	200	added ('OK')	image/svg+xml	etag:%2261900b1d-ad23%22	https://acorn-html-medical-assistant.coloredstrategies.com/font/CS-Interface/fonts/CS-Interface.svg?2eqyst	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/font/CS-Interface/fonts/CS-Interfacec9f0.svg	(from https://acorn-html-medical-assistant.coloredstrategies.com/font/CS-Interface/style.css)
11:53:38	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Mar%202022%2010:53:38%20GMT	https://acorn-html-medical-assistant.coloredstrategies.com/img/background/background-blue.webp	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/background/background-blue.webp	(from https://acorn-html-medical-assistant.coloredstrategies.com/css/styles.css)
11:53:39	3624/3624	---M--	200	added ('OK')	image/svg+xml	etag:%2261900b1d-e28%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/logo/logo-light.svg	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/logo/logo-light.svg	(from https://acorn-html-medical-assistant.coloredstrategies.com/css/styles.css)
11:53:39	3609/3609	---M--	200	added ('OK')	image/svg+xml	etag:%2261900b1d-e19%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/logo/logo-sky-light.svg	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/logo/logo-sky-light.svg	(from https://acorn-html-medical-assistant.coloredstrategies.com/css/styles.css)
11:53:39	3619/3619	---M--	200	added ('OK')	image/svg+xml	etag:%2261900b1d-e23%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/logo/logo-blue-light.svg	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/logo/logo-blue-light.svg	(from https://acorn-html-medical-assistant.coloredstrategies.com/css/styles.css)
11:53:40	3621/3621	---M--	200	added ('OK')	image/svg+xml	etag:%2261900b1d-e25%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/logo/logo-green-light.svg	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/logo/logo-green-light.svg	(from https://acorn-html-medical-assistant.coloredstrategies.com/css/styles.css)
11:53:40	3629/3629	---M--	200	added ('OK')	image/svg+xml	etag:%2261900b1d-e2d%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/logo/logo-red-light.svg	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/logo/logo-red-light.svg	(from https://acorn-html-medical-assistant.coloredstrategies.com/css/styles.css)
11:53:40	3629/3629	---M--	200	added ('OK')	image/svg+xml	etag:%2261900b1d-e2d%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/logo/logo-pink-light.svg	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/logo/logo-pink-light.svg	(from https://acorn-html-medical-assistant.coloredstrategies.com/css/styles.css)
11:53:40	3629/3629	---M--	200	added ('OK')	image/svg+xml	etag:%2261900b1d-e2d%22	https://acorn-html-medical-assistant.coloredstrategies.com/img/logo/logo-purple-light.svg	C:/Users/admin/Desktop/medical/them%20achref/acorn-html-medical-assistant.coloredstrategies.com/img/logo/logo-purple-light.svg	(from https://acorn-html-medical-assistant.coloredstrategies.com/css/styles.css)
